,Unnamed: 0,sex,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,priors_count.1,two_year_recid
2020,2020,1,34,0,0,0,0,0,0,0
2021,2021,1,46,0,0,0,5,1,5,0
2022,2022,0,33,0,0,0,1,1,1,0
2023,2023,1,30,0,0,1,3,0,3,0
2024,2024,0,50,0,0,0,7,1,7,0
2025,2025,1,21,0,0,0,0,0,0,0
2026,2026,1,31,0,0,0,16,0,16,1
2027,2027,1,31,0,0,0,2,0,2,1
2028,2028,0,23,0,0,0,0,1,0,0
2029,2029,1,25,0,0,0,1,0,1,0
2030,2030,0,24,0,0,0,1,0,1,0
2031,2031,1,31,0,0,0,13,1,13,1
2032,2032,1,60,0,0,0,0,0,0,0
2033,2033,1,30,0,0,0,2,0,2,0
2034,2034,0,32,0,0,0,0,1,0,0
2035,2035,1,46,0,0,0,0,1,0,0
2036,2036,1,21,0,0,1,0,1,0,1
2037,2037,1,28,4,0,0,6,1,6,0
2038,2038,1,35,0,0,0,0,0,0,0
2039,2039,1,34,0,0,0,2,0,2,1
2040,2040,1,41,0,0,0,2,0,2,1
2041,2041,0,40,0,0,0,7,1,7,0
2042,2042,1,23,0,0,0,1,0,1,1
2043,2043,1,23,0,0,0,3,0,3,1
2044,2044,1,28,0,0,0,2,1,2,0
2045,2045,1,21,0,0,0,0,0,0,1
2046,2046,1,46,0,0,1,2,1,2,0
2047,2047,1,56,0,0,0,1,0,1,0
2048,2048,1,41,0,0,0,19,0,19,0
2049,2049,1,40,0,0,0,8,0,8,1
2050,2050,1,30,0,0,0,5,0,5,1
2051,2051,1,24,0,0,0,1,1,1,1
2052,2052,1,25,0,0,1,7,0,7,0
2053,2053,0,33,0,0,0,0,1,0,0
2054,2054,1,48,0,0,0,2,1,2,0
2055,2055,1,33,0,0,0,11,0,11,1
2056,2056,1,25,0,0,0,0,0,0,0
2057,2057,1,25,0,0,0,6,0,6,1
2058,2058,1,58,0,0,0,38,0,38,1
2059,2059,1,30,0,1,1,7,0,7,1
2060,2060,1,37,0,0,0,0,0,0,1
2061,2061,0,43,0,0,0,7,0,7,0
2062,2062,1,32,0,0,0,0,0,0,0
2063,2063,1,33,0,0,0,3,0,3,0
2064,2064,1,39,0,1,0,4,0,4,1
2065,2065,1,49,0,0,0,4,0,4,0
2066,2066,1,24,0,0,0,0,0,0,0
2067,2067,1,26,0,0,0,1,0,1,0
2068,2068,1,42,0,0,0,0,0,0,0
2069,2069,1,22,0,0,0,1,0,1,1
2070,2070,1,36,0,0,0,0,0,0,0
2071,2071,1,29,0,0,1,7,1,7,1
2072,2072,1,39,0,0,0,0,1,0,0
2073,2073,1,27,0,2,1,13,0,13,1
2074,2074,1,38,0,0,0,2,0,2,1
2075,2075,1,20,0,0,0,0,0,0,1
2076,2076,1,25,2,0,0,4,0,4,1
2077,2077,1,53,0,0,0,0,1,0,0
2078,2078,0,27,0,0,0,0,1,0,1
2079,2079,1,21,0,0,0,0,0,0,1
2080,2080,1,50,0,0,0,1,1,1,1
2081,2081,1,41,0,0,0,4,0,4,0
2082,2082,1,34,0,0,0,4,0,4,1
2083,2083,1,22,0,0,2,5,0,5,1
2084,2084,1,22,0,0,2,0,0,0,1
2085,2085,1,25,0,0,0,2,0,2,0
2086,2086,1,42,0,0,0,1,0,1,1
2087,2087,0,27,0,0,0,2,0,2,0
2088,2088,1,51,0,0,0,2,0,2,0
2089,2089,1,33,0,0,0,23,0,23,1
2090,2090,1,24,0,0,1,0,0,0,0
2091,2091,1,37,0,0,0,4,0,4,0
2092,2092,1,37,0,0,0,0,1,0,0
2093,2093,0,27,0,0,0,0,1,0,0
2094,2094,1,21,0,0,0,0,0,0,0
2095,2095,1,35,0,0,0,1,0,1,1
2096,2096,0,24,0,0,0,0,0,0,0
2097,2097,1,21,1,0,0,1,0,1,0
2098,2098,1,49,0,0,0,2,1,2,0
2099,2099,1,38,0,0,0,9,0,9,0
2100,2100,1,61,0,0,0,0,1,0,0
2101,2101,0,30,0,0,0,0,1,0,0
2102,2102,1,22,0,0,0,3,0,3,0
2103,2103,1,25,0,0,0,0,0,0,1
2104,2104,0,30,0,0,0,3,1,3,1
2105,2105,1,52,0,0,0,0,1,0,0
2106,2106,1,26,0,0,0,0,0,0,0
2107,2107,1,26,0,0,0,0,1,0,0
2108,2108,1,29,0,1,0,6,0,6,0
2109,2109,1,45,0,0,0,9,0,9,1
2110,2110,1,20,0,0,0,0,0,0,1
2111,2111,1,29,0,0,0,4,0,4,0
2112,2112,1,43,0,0,0,1,0,1,1
2113,2113,1,26,0,0,0,2,0,2,0
2114,2114,0,46,0,0,0,4,0,4,0
2115,2115,0,46,0,0,0,0,0,0,0
2116,2116,1,39,0,0,0,8,0,8,0
2117,2117,1,29,0,0,0,12,0,12,1
2118,2118,1,41,0,0,0,0,1,0,0
2119,2119,1,29,0,0,1,11,0,11,1
2120,2120,0,25,0,0,0,5,0,5,0
2121,2121,1,23,1,0,0,2,0,2,0
2122,2122,0,46,0,0,0,1,0,1,1
2123,2123,1,30,0,0,0,0,1,0,0
2124,2124,1,34,0,0,0,1,0,1,0
2125,2125,1,70,0,0,0,11,0,11,1
2126,2126,1,52,0,0,0,2,0,2,0
2127,2127,1,51,0,0,0,4,1,4,0
2128,2128,0,45,0,0,0,15,0,15,1
2129,2129,1,55,0,0,0,21,0,21,1
2130,2130,0,49,0,0,0,1,0,1,0
2131,2131,0,26,0,0,0,9,1,9,1
2132,2132,0,47,0,0,0,0,0,0,0
2133,2133,1,27,0,0,0,0,1,0,0
2134,2134,1,25,0,2,0,5,1,5,1
2135,2135,1,21,0,1,0,1,0,1,1
2136,2136,1,37,0,0,1,26,0,26,1
2137,2137,1,21,0,0,0,1,0,1,1
2138,2138,1,21,0,0,0,0,0,0,0
2139,2139,1,25,0,0,0,4,0,4,1
2140,2140,0,27,0,0,0,3,0,3,1
2141,2141,1,30,0,0,0,3,0,3,1
2142,2142,1,70,0,0,0,0,1,0,0
2143,2143,1,37,0,0,0,11,0,11,1
2144,2144,1,46,0,0,0,5,0,5,1
2145,2145,1,40,0,0,0,4,1,4,1
2146,2146,1,20,1,0,0,1,0,1,1
2147,2147,1,43,0,0,0,18,0,18,1
2148,2148,1,38,0,0,0,15,0,15,0
2149,2149,1,29,0,0,0,0,0,0,0
2150,2150,1,37,0,0,0,8,1,8,1
2151,2151,1,38,0,0,0,3,0,3,0
2152,2152,0,27,0,0,0,0,0,0,0
2153,2153,0,20,0,0,0,0,1,0,1
2154,2154,1,44,0,0,0,0,1,0,0
2155,2155,1,31,0,0,0,6,1,6,0
2156,2156,1,29,0,0,0,3,0,3,1
2157,2157,1,48,0,0,0,13,0,13,1
2158,2158,0,30,0,0,0,0,1,0,0
2159,2159,0,25,0,0,0,2,0,2,1
2160,2160,1,40,0,0,0,3,0,3,0
2161,2161,0,49,0,0,0,3,0,3,0
2162,2162,1,33,0,0,0,1,1,1,0
2163,2163,1,26,0,0,0,5,0,5,1
2164,2164,1,31,0,1,0,1,1,1,0
2165,2165,1,61,0,0,0,1,1,1,0
2166,2166,1,30,0,0,0,2,0,2,0
2167,2167,1,62,0,0,0,0,1,0,0
2168,2168,0,27,0,0,0,4,1,4,1
2169,2169,1,48,0,0,0,9,0,9,0
2170,2170,0,40,0,0,0,0,0,0,0
2171,2171,1,24,0,0,0,0,0,0,0
2172,2172,1,22,0,0,0,0,0,0,1
2173,2173,1,30,0,0,0,4,1,4,1
2174,2174,1,63,0,0,0,0,1,0,0
2175,2175,1,46,0,0,0,0,1,0,0
2176,2176,1,33,0,0,0,4,0,4,0
2177,2177,0,21,1,0,0,1,0,1,1
2178,2178,1,43,0,0,0,0,1,0,1
2179,2179,1,26,0,0,0,3,0,3,1
2180,2180,1,51,0,0,0,1,0,1,0
2181,2181,1,39,0,0,0,3,0,3,1
2182,2182,0,30,0,0,0,0,1,0,1
2183,2183,1,32,0,0,0,14,0,14,1
2184,2184,1,22,0,0,0,0,1,0,0
2185,2185,1,59,0,0,0,0,0,0,0
2186,2186,1,38,0,5,0,37,1,37,1
2187,2187,1,23,0,0,0,2,0,2,0
2188,2188,1,42,0,0,0,0,1,0,1
2189,2189,1,20,1,0,0,1,0,1,1
2190,2190,1,38,0,0,0,2,0,2,1
2191,2191,0,34,0,0,0,2,0,2,0
2192,2192,0,36,0,0,0,7,0,7,1
2193,2193,1,35,0,0,0,7,0,7,1
2194,2194,1,36,0,0,0,0,1,0,1
2195,2195,1,31,0,0,0,1,0,1,0
2196,2196,0,28,0,0,0,3,0,3,1
2197,2197,1,28,0,0,0,1,0,1,1
2198,2198,1,60,0,0,0,3,0,3,0
2199,2199,1,43,0,0,0,0,0,0,0
2200,2200,1,40,0,0,0,1,0,1,0
2201,2201,1,31,0,2,0,15,0,15,1
2202,2202,1,54,0,0,0,6,0,6,1
2203,2203,1,26,0,0,0,1,0,1,0
2204,2204,1,24,0,0,0,17,0,17,1
2205,2205,1,41,0,0,0,0,0,0,1
2206,2206,1,21,0,0,1,1,0,1,1
2207,2207,0,29,0,0,0,1,0,1,1
2208,2208,1,22,0,0,1,0,0,0,0
2209,2209,1,52,0,0,0,9,0,9,1
2210,2210,0,40,0,0,0,0,0,0,0
2211,2211,0,37,0,0,0,0,0,0,0
2212,2212,1,21,0,0,0,1,0,1,0
2213,2213,0,45,0,0,0,1,0,1,0
2214,2214,1,29,0,0,0,1,1,1,1
2215,2215,1,46,0,0,0,10,0,10,1
2216,2216,1,21,0,1,2,1,0,1,0
2217,2217,1,50,1,0,0,7,1,7,0
2218,2218,1,35,0,0,0,6,0,6,1
2219,2219,1,52,0,0,0,1,1,1,1
2220,2220,1,48,0,0,0,0,1,0,0
2221,2221,0,29,0,0,3,9,1,9,1
2222,2222,1,48,0,0,0,0,1,0,0
2223,2223,1,31,0,0,0,10,0,10,1
2224,2224,1,21,0,0,0,3,0,3,1
2225,2225,1,32,0,0,0,0,0,0,1
2226,2226,1,47,0,0,0,0,1,0,0
2227,2227,1,62,0,0,0,1,1,1,0
2228,2228,1,21,1,2,2,3,0,3,1
2229,2229,1,35,3,0,0,13,0,13,0
2230,2230,1,46,0,0,0,3,1,3,1
2231,2231,1,34,0,0,0,5,0,5,1
2232,2232,1,52,0,0,0,2,0,2,0
2233,2233,0,39,0,1,0,7,0,7,0
2234,2234,1,21,0,0,0,0,1,0,1
2235,2235,1,53,0,0,0,1,1,1,0
2236,2236,0,19,0,0,0,0,0,0,1
2237,2237,1,22,0,0,0,0,1,0,0
2238,2238,1,45,0,0,0,1,0,1,0
2239,2239,0,27,0,0,0,0,0,0,0
2240,2240,1,25,0,0,0,0,1,0,0
2241,2241,1,30,0,0,0,0,0,0,1
2242,2242,1,31,0,0,0,2,0,2,1
2243,2243,1,28,0,0,0,3,0,3,0
2244,2244,1,36,0,0,0,3,1,3,1
2245,2245,1,27,0,0,0,7,0,7,1
2246,2246,1,42,0,0,0,1,0,1,0
2247,2247,1,35,0,0,0,0,0,0,1
2248,2248,0,33,0,0,0,2,0,2,0
2249,2249,1,24,1,0,0,6,0,6,1
2250,2250,1,25,0,1,0,21,0,21,1
2251,2251,0,42,0,0,0,0,1,0,0
2252,2252,1,21,0,0,0,0,0,0,1
2253,2253,0,28,0,0,0,0,1,0,0
2254,2254,1,27,0,0,0,25,0,25,1
2255,2255,0,21,0,0,0,0,0,0,0
2256,2256,1,26,0,0,0,0,1,0,1
2257,2257,1,36,0,0,0,0,0,0,0
2258,2258,1,23,0,0,0,1,1,1,1
2259,2259,1,49,0,0,0,0,0,0,1
2260,2260,1,29,0,0,0,11,0,11,1
2261,2261,1,44,0,0,0,0,0,0,1
2262,2262,1,28,0,0,0,1,1,1,0
2263,2263,1,27,0,0,0,2,1,2,1
2264,2264,0,35,0,0,0,12,0,12,1
2265,2265,1,36,0,0,0,19,1,19,1
2266,2266,1,46,0,0,0,2,1,2,0
2267,2267,1,34,0,0,0,3,0,3,0
2268,2268,1,45,0,0,0,15,0,15,1
2269,2269,1,28,0,0,0,9,0,9,1
2270,2270,0,25,0,0,0,1,0,1,0
2271,2271,1,21,0,1,0,1,1,1,0
2272,2272,1,48,0,0,0,1,0,1,0
2273,2273,1,37,0,0,0,1,1,1,0
2274,2274,1,24,0,0,0,3,0,3,1
2275,2275,1,37,0,0,0,1,1,1,1
2276,2276,1,39,0,0,0,1,0,1,0
2277,2277,1,24,0,0,1,1,0,1,1
2278,2278,1,49,0,0,0,2,0,2,0
2279,2279,1,35,0,0,0,3,0,3,1
2280,2280,1,23,0,0,0,1,0,1,1
2281,2281,1,36,0,0,0,4,0,4,1
2282,2282,1,43,0,0,0,5,0,5,0
2283,2283,1,28,0,0,0,6,1,6,1
2284,2284,0,21,1,0,0,4,0,4,1
2285,2285,1,53,0,0,0,1,1,1,0
2286,2286,0,27,0,0,0,2,1,2,1
2287,2287,1,39,0,0,0,0,1,0,0
2288,2288,1,47,0,0,0,22,0,22,1
2289,2289,1,28,0,0,0,4,0,4,1
2290,2290,1,49,0,0,0,7,0,7,0
2291,2291,1,36,0,0,0,2,0,2,0
2292,2292,0,24,0,0,0,1,0,1,0
2293,2293,1,35,0,0,0,0,1,0,0
2294,2294,1,23,0,0,0,3,0,3,0
2295,2295,1,26,0,0,0,2,0,2,0
2296,2296,1,31,0,0,0,7,0,7,1
2297,2297,0,30,0,3,2,14,0,14,1
2298,2298,1,25,0,0,0,2,1,2,0
2299,2299,1,24,0,0,0,6,0,6,1
2300,2300,1,34,0,0,0,1,0,1,1
2301,2301,1,26,0,0,0,2,1,2,0
2302,2302,1,26,0,0,0,7,1,7,0
2303,2303,1,60,0,0,0,0,0,0,0
2304,2304,0,20,0,0,0,0,0,0,0
2305,2305,1,36,1,0,0,10,1,10,1
2306,2306,1,23,0,0,0,0,0,0,0
2307,2307,1,26,0,0,0,5,0,5,1
2308,2308,1,40,0,0,0,4,1,4,0
2309,2309,1,28,0,0,0,1,0,1,1
2310,2310,1,49,0,0,0,1,0,1,1
2311,2311,1,46,0,0,0,8,0,8,1
2312,2312,1,19,0,1,0,1,0,1,1
2313,2313,1,53,0,0,0,1,0,1,0
2314,2314,1,56,0,0,0,5,0,5,0
2315,2315,0,24,0,0,0,0,0,0,0
2316,2316,1,31,0,0,0,0,0,0,0
2317,2317,0,33,0,0,0,2,0,2,0
2318,2318,1,26,0,3,0,8,0,8,1
2319,2319,1,56,0,0,0,1,1,1,0
2320,2320,1,32,0,0,0,2,0,2,0
2321,2321,1,25,0,0,0,0,0,0,1
2322,2322,1,21,0,0,0,1,0,1,0
2323,2323,1,38,0,0,0,3,0,3,0
2324,2324,1,23,0,0,0,0,0,0,0
2325,2325,1,67,0,0,0,4,1,4,0
2326,2326,1,20,0,0,1,0,0,0,1
2327,2327,0,39,0,0,0,4,0,4,1
2328,2328,1,24,0,0,0,1,0,1,1
2329,2329,1,23,0,0,0,0,0,0,0
2330,2330,1,49,0,0,0,3,0,3,0
2331,2331,1,31,0,0,0,7,0,7,1
2332,2332,1,20,0,0,0,1,0,1,1
2333,2333,1,28,0,0,0,0,1,0,0
2334,2334,1,67,0,0,0,3,0,3,0
2335,2335,1,33,0,0,0,0,0,0,0
2336,2336,1,20,1,0,0,1,0,1,1
2337,2337,1,40,0,0,0,4,0,4,0
2338,2338,1,52,0,0,0,0,0,0,0
2339,2339,1,45,0,0,0,17,0,17,1
2340,2340,1,27,0,0,1,8,0,8,1
2341,2341,1,22,0,0,0,1,0,1,0
2342,2342,1,36,0,0,0,9,0,9,0
2343,2343,1,40,0,0,0,0,1,0,1
2344,2344,1,30,0,0,0,1,1,1,1
2345,2345,1,42,0,0,0,1,0,1,0
2346,2346,1,24,0,0,1,2,0,2,1
2347,2347,1,46,0,0,0,4,0,4,0
2348,2348,1,38,0,0,0,4,0,4,0
2349,2349,1,39,0,0,0,2,0,2,1
2350,2350,0,32,0,0,0,0,1,0,1
2351,2351,1,26,0,0,0,0,1,0,0
2352,2352,1,54,0,0,0,1,1,1,1
2353,2353,1,27,0,0,0,2,0,2,0
2354,2354,1,61,0,0,0,1,0,1,0
2355,2355,1,51,0,0,0,1,1,1,1
2356,2356,1,57,0,0,0,0,0,0,0
2357,2357,1,24,0,0,3,3,1,3,1
2358,2358,1,34,0,0,0,1,0,1,0
2359,2359,1,27,0,0,0,1,0,1,0
2360,2360,0,28,0,0,0,10,1,10,1
2361,2361,1,35,0,0,0,10,1,10,1
2362,2362,1,30,0,0,0,6,0,6,1
2363,2363,1,53,0,0,0,1,0,1,0
2364,2364,1,44,0,0,0,0,0,0,0
2365,2365,1,57,0,0,0,3,1,3,1
2366,2366,1,61,0,0,0,10,0,10,0
2367,2367,1,26,0,0,0,1,0,1,1
2368,2368,1,48,1,0,0,10,0,10,1
2369,2369,1,42,0,0,0,4,1,4,0
2370,2370,1,38,0,0,0,10,0,10,1
2371,2371,1,39,0,0,0,4,0,4,0
2372,2372,0,53,0,0,0,0,1,0,0
2373,2373,1,26,0,0,0,3,1,3,0
2374,2374,1,22,0,0,0,1,0,1,1
2375,2375,1,50,0,0,0,0,0,0,0
2376,2376,1,44,3,0,0,16,1,16,0
2377,2377,1,24,0,1,3,4,0,4,1
2378,2378,1,21,0,0,0,0,0,0,1
2379,2379,1,50,0,0,0,0,0,0,0
2380,2380,0,36,0,0,0,0,1,0,0
2381,2381,1,39,0,0,0,0,0,0,0
2382,2382,0,24,0,0,0,2,0,2,0
2383,2383,0,54,0,0,0,7,0,7,0
2384,2384,1,29,0,0,0,0,1,0,0
2385,2385,1,26,0,0,0,0,1,0,0
2386,2386,1,41,0,0,0,3,0,3,1
2387,2387,1,23,0,0,0,1,0,1,1
2388,2388,1,34,0,0,0,0,1,0,0
2389,2389,1,31,0,0,0,11,0,11,1
2390,2390,1,20,0,0,0,0,0,0,0
2391,2391,1,49,0,0,0,10,0,10,1
2392,2392,1,26,0,0,0,4,0,4,1
2393,2393,1,28,0,0,0,1,0,1,1
2394,2394,1,26,0,0,0,0,0,0,0
2395,2395,1,55,0,0,0,1,0,1,0
2396,2396,1,22,0,0,0,0,1,0,0
2397,2397,0,26,0,0,0,0,1,0,0
2398,2398,1,56,0,0,0,0,1,0,0
2399,2399,1,66,0,0,0,1,0,1,0
2400,2400,1,46,0,0,0,2,0,2,0
2401,2401,1,58,0,0,0,16,0,16,1
2402,2402,1,28,0,0,0,4,0,4,0
2403,2403,1,33,0,0,0,8,0,8,0
2404,2404,0,31,0,0,0,0,1,0,0
2405,2405,1,26,0,0,0,1,1,1,0
2406,2406,1,35,0,0,0,4,1,4,0
2407,2407,0,41,0,0,0,12,0,12,1
2408,2408,1,34,0,0,0,0,1,0,0
2409,2409,1,33,0,0,0,0,0,0,0
2410,2410,0,32,0,0,0,0,0,0,0
2411,2411,1,37,0,0,0,9,0,9,1
2412,2412,1,50,0,0,0,1,0,1,0
2413,2413,1,35,0,0,0,1,0,1,0
2414,2414,0,47,0,0,0,0,1,0,1
2415,2415,0,52,0,0,0,8,0,8,0
2416,2416,1,26,0,1,2,5,0,5,1
2417,2417,1,36,0,0,0,1,1,1,1
2418,2418,1,45,0,0,0,13,0,13,1
2419,2419,1,19,0,0,0,0,1,0,1
2420,2420,1,41,0,0,0,8,0,8,1
2421,2421,1,24,0,0,0,0,1,0,0
2422,2422,1,21,0,1,0,1,0,1,0
2423,2423,1,54,0,0,0,0,1,0,0
2424,2424,1,49,0,0,0,0,0,0,0
2425,2425,1,42,0,0,0,1,0,1,0
2426,2426,1,21,0,0,0,1,0,1,1
2427,2427,1,61,0,0,0,30,0,30,0
2428,2428,1,46,0,0,0,5,0,5,1
2429,2429,1,74,0,0,0,0,1,0,0
2430,2430,0,38,0,0,0,0,0,0,0
2431,2431,1,75,0,0,0,2,1,2,0
2432,2432,0,39,0,0,0,1,0,1,0
2433,2433,0,38,0,0,0,0,0,0,0
2434,2434,1,19,1,0,1,1,0,1,1
2435,2435,1,28,0,0,0,0,0,0,1
2436,2436,1,53,0,0,0,2,0,2,0
2437,2437,1,25,0,0,0,1,0,1,1
2438,2438,1,53,0,0,0,1,1,1,0
2439,2439,1,53,0,0,0,4,0,4,0
2440,2440,1,23,0,1,0,2,0,2,0
2441,2441,1,55,0,0,0,33,0,33,1
2442,2442,0,64,0,0,0,1,0,1,0
2443,2443,1,23,0,0,0,1,1,1,1
2444,2444,1,38,0,0,0,1,1,1,0
2445,2445,1,23,0,0,2,4,0,4,1
2446,2446,0,41,0,0,0,0,0,0,0
2447,2447,1,53,0,0,0,0,1,0,0
2448,2448,1,34,0,0,0,0,0,0,0
2449,2449,1,24,0,0,0,0,0,0,1
2450,2450,1,26,0,0,0,1,1,1,0
2451,2451,1,44,0,0,0,4,0,4,0
2452,2452,0,27,0,0,0,0,0,0,0
2453,2453,1,28,0,0,0,14,0,14,0
2454,2454,1,55,0,0,0,1,1,1,0
2455,2455,0,22,0,0,0,2,0,2,0
2456,2456,1,36,0,0,0,15,0,15,0
2457,2457,1,29,0,0,0,6,0,6,1
2458,2458,1,23,0,0,0,1,0,1,0
2459,2459,1,56,0,0,0,1,1,1,0
2460,2460,1,27,0,0,0,2,0,2,1
2461,2461,1,37,0,0,0,1,1,1,0
2462,2462,1,32,0,0,0,1,0,1,1
2463,2463,1,41,2,0,0,18,1,18,1
2464,2464,1,22,0,0,0,1,0,1,1
2465,2465,1,37,0,0,0,1,0,1,1
2466,2466,1,45,0,0,0,3,1,3,0
2467,2467,0,31,0,0,0,14,0,14,0
2468,2468,1,42,0,0,0,7,0,7,1
2469,2469,1,26,0,2,2,20,0,20,1
2470,2470,1,33,0,0,0,0,0,0,1
2471,2471,1,22,0,0,0,0,1,0,1
2472,2472,1,32,0,0,0,2,0,2,1
2473,2473,0,36,0,0,0,1,1,1,0
2474,2474,1,54,0,0,0,0,1,0,0
2475,2475,1,25,0,1,2,5,0,5,1
2476,2476,1,24,0,0,0,3,0,3,1
2477,2477,1,23,0,0,0,0,1,0,0
2478,2478,1,61,0,0,0,0,1,0,0
2479,2479,0,42,0,0,0,0,1,0,0
2480,2480,1,28,0,0,0,1,1,1,1
2481,2481,1,27,0,0,0,1,1,1,0
2482,2482,1,24,0,0,0,2,1,2,0
2483,2483,1,33,0,0,0,14,0,14,0
2484,2484,1,32,0,0,0,16,0,16,1
2485,2485,1,38,0,0,0,0,0,0,0
2486,2486,1,21,0,1,1,1,1,1,0
2487,2487,1,27,0,0,0,1,0,1,1
2488,2488,1,39,0,0,0,0,0,0,0
2489,2489,1,29,0,0,0,0,0,0,0
2490,2490,1,29,0,0,0,1,0,1,0
2491,2491,1,65,0,0,0,6,0,6,0
2492,2492,1,36,0,0,0,1,0,1,1
2493,2493,1,46,0,0,0,0,0,0,1
2494,2494,1,44,1,0,0,7,0,7,0
2495,2495,1,27,0,0,0,0,1,0,0
2496,2496,1,27,0,0,0,8,0,8,1
2497,2497,1,61,0,0,0,0,1,0,0
2498,2498,1,47,0,0,0,0,1,0,1
2499,2499,1,27,0,0,0,1,1,1,0
2500,2500,1,28,0,0,0,0,0,0,1
2501,2501,0,31,0,0,0,1,1,1,1
2502,2502,1,26,0,0,0,9,1,9,1
2503,2503,1,53,0,0,0,2,0,2,1
2504,2504,1,26,0,0,0,1,0,1,1
2505,2505,1,25,0,0,0,2,0,2,0
2506,2506,1,23,0,0,0,5,1,5,1
2507,2507,0,21,0,3,1,4,1,4,1
2508,2508,1,23,0,0,0,1,1,1,0
2509,2509,1,30,0,1,1,3,1,3,0
2510,2510,0,45,0,0,0,2,0,2,0
2511,2511,1,27,0,0,0,2,1,2,1
2512,2512,1,57,0,0,0,6,1,6,1
2513,2513,1,44,0,0,0,8,0,8,1
2514,2514,0,26,0,0,0,0,1,0,0
2515,2515,1,21,0,0,0,0,0,0,1
2516,2516,1,63,0,0,0,1,0,1,0
2517,2517,0,62,0,0,0,0,1,0,0
2518,2518,1,48,0,0,0,0,0,0,0
2519,2519,1,53,0,0,0,1,1,1,0
2520,2520,1,62,0,0,0,3,1,3,1
2521,2521,1,28,1,1,0,5,0,5,0
2522,2522,1,56,0,0,0,1,0,1,0
2523,2523,1,35,0,0,0,2,0,2,0
2524,2524,0,56,0,0,0,2,1,2,1
2525,2525,1,22,1,0,0,2,0,2,1
2526,2526,1,26,0,0,0,5,0,5,1
2527,2527,1,35,0,0,0,4,1,4,0
2528,2528,1,22,0,0,0,1,0,1,1
2529,2529,1,60,0,0,0,3,1,3,0
2530,2530,0,37,1,0,0,7,0,7,0
2531,2531,0,32,0,0,0,0,0,0,0
2532,2532,0,33,0,0,0,3,0,3,1
2533,2533,1,38,0,0,0,2,0,2,1
2534,2534,1,53,0,0,0,0,1,0,0
2535,2535,1,32,0,0,0,0,1,0,0
2536,2536,1,26,0,0,0,0,1,0,0
2537,2537,1,61,0,0,0,0,1,0,0
2538,2538,1,21,0,0,0,0,1,0,0
2539,2539,1,69,0,0,0,22,1,22,0
2540,2540,1,26,0,0,0,0,1,0,0
2541,2541,1,30,0,0,0,9,0,9,1
2542,2542,1,21,0,0,0,1,0,1,0
2543,2543,1,41,0,0,0,0,1,0,0
2544,2544,1,45,0,0,0,0,0,0,1
2545,2545,1,31,0,1,3,10,0,10,1
2546,2546,1,22,0,0,0,0,0,0,0
2547,2547,0,54,0,0,0,0,0,0,1
2548,2548,1,50,0,0,0,2,1,2,1
2549,2549,0,50,0,0,0,5,0,5,0
2550,2550,1,37,2,0,0,11,0,11,0
2551,2551,0,21,0,0,0,0,0,0,1
2552,2552,1,23,0,0,0,6,1,6,1
2553,2553,1,30,0,0,0,0,0,0,1
2554,2554,1,53,0,0,0,2,0,2,0
2555,2555,1,30,0,0,0,11,0,11,1
2556,2556,1,26,0,0,0,5,1,5,0
2557,2557,0,30,0,0,0,1,0,1,1
2558,2558,0,59,0,0,0,0,1,0,0
2559,2559,1,29,0,0,0,13,0,13,1
2560,2560,1,67,0,0,0,0,0,0,0
2561,2561,1,30,0,0,0,13,0,13,1
2562,2562,1,25,0,0,0,5,1,5,1
2563,2563,1,45,0,0,0,8,0,8,0
2564,2564,1,35,0,0,0,4,1,4,0
2565,2565,1,22,0,0,1,0,0,0,0
2566,2566,1,41,0,0,0,8,0,8,1
2567,2567,1,46,0,0,0,3,0,3,1
2568,2568,1,27,0,0,0,0,1,0,0
2569,2569,0,37,0,0,0,13,0,13,0
2570,2570,1,22,0,0,2,0,0,0,1
2571,2571,1,19,0,0,0,0,0,0,1
2572,2572,1,45,0,0,0,2,1,2,0
2573,2573,0,33,0,0,0,5,0,5,1
2574,2574,1,52,0,0,0,7,0,7,0
2575,2575,0,21,0,0,0,0,0,0,0
2576,2576,1,43,0,0,0,6,1,6,1
2577,2577,1,33,0,0,0,3,0,3,0
2578,2578,1,26,1,0,0,3,0,3,1
2579,2579,1,37,0,0,0,0,1,0,0
2580,2580,1,38,0,0,0,1,0,1,1
2581,2581,1,35,0,0,0,1,1,1,1
2582,2582,1,27,0,0,0,1,0,1,1
2583,2583,1,40,0,0,0,1,0,1,0
2584,2584,1,21,1,0,0,1,0,1,0
2585,2585,1,38,0,0,0,3,0,3,1
2586,2586,1,37,0,0,0,0,1,0,0
2587,2587,1,24,0,0,0,1,1,1,0
2588,2588,1,44,0,0,0,0,0,0,0
2589,2589,1,30,0,0,0,0,0,0,0
2590,2590,1,40,0,0,0,0,0,0,0
2591,2591,1,49,0,0,0,1,0,1,0
2592,2592,1,67,0,0,0,0,1,0,0
2593,2593,1,59,0,0,0,14,0,14,1
2594,2594,1,21,1,0,0,1,0,1,1
2595,2595,1,31,0,0,0,6,1,6,0
2596,2596,0,50,0,0,0,2,0,2,1
2597,2597,1,30,0,0,0,7,0,7,0
2598,2598,1,28,0,0,0,1,1,1,0
2599,2599,1,48,0,0,0,7,0,7,1
